Brand,Model,Insurance Validity,Fuel Type,Seats,Kms Driven (in kms),RTO,Ownership,Engine Displacement (in cc),Transmission,Year of Manufacture,Max Power (in bhp),Torque (in nm),Wheel Size,Registration Month,Registration Year,Depreciation Rate (in %),Price (in lacs),City,Mileage (in kmpl)
Mahindra,Scorpio VLX 2WD AT BSIV,Not Available,Diesel,8,"1,18,281",AP11,First Owner,2179,Automatic,2012,120,290,16,Feb,2013,75,4.87,Bangalore,11.79
Hyundai,Creta 1.6 CRDi AT SX Plus,Not Available,Diesel,5,"67,334",TS07,First Owner,1582,Automatic,2016,126.2,259.9,17,Feb,2016,70,10.0,Bangalore,17.01
Hyundai,Verna 1.6 CRDi AT S,Not Available,Diesel,5,"1,12,039",GJ06,First Owner,1582,Automatic,2016,126.2,259.9,15,Mar,2016,70,6.5,Bangalore,19.08
Honda,Amaze S i-Dtech,Not Available,Diesel,5,"1,69,285",AP29,First Owner,1498,Manual,2013,98.6,200,,Feb,2014,75,3.1,Bangalore,25.8
Maruti,Ertiga SHVS VDI,Not Available,Diesel,7,"51,714",TS09,Second Owner,1248,Manual,2015,88.5,200,,Jan,2016,75,6.72,Bangalore,24.52
MG,Hector Sharp DCT,Not Available,Petrol,5,"29,807",TS08,First Owner,1451,Automatic,2019,141,250,R17,Nov,2019,40,15.0,Bangalore,13.96
Toyota,Innova Crysta 2.8 ZX AT BSIV,Not Available,Diesel,7,"1,69,331",AP16,First Owner,2755,Automatic,2016,171.5,360,17,Oct,2016,70,17.0,Bangalore,11.36
Maruti,Swift Dzire LXi,Third Party,Petrol,5,"1,21,235",AP09,First Owner,1298,Manual,2009,85.8,114,14,Mar,2009,75,3.0,Bangalore,17.5
Maruti,Wagon R AMT VXI,Not Available,Petrol,5,"43,292",TS08,Second Owner,998,Automatic,2018,67,90,,Jan,2019,50,5.0,Bangalore,20.51
Ford,Ecosport 1.5 Diesel Titanium Plus,Third Party insurance,Diesel,5,"99,000",TS09,First Owner,1498,Manual,2018,98.96,215,R16,May,2018,50,8.5,Bangalore,21.7
Hyundai,EON Era Plus,Comprehensive,Petrol,5,"32,610",TS07,Second Owner,814,Manual,2015,55.2,74.5,,Sept,2015,75,2.8,Bangalore,21.1
Skoda,Superb Elegance 1.8 TSI AT,Not Available,Petrol,5,"63,866",MH01,Second Owner,1798,Automatic,2009,157.75,250,16,Aug,2009,75,4.29,Bangalore,13.7
Audi,A3 35 TDI Premium Plus,Not Available,Diesel,5,"33,302",TS09,First Owner,1968,Automatic,2015,143,320,17,Jan,2016,75,18.0,Bangalore,20.38
Hyundai,i20 1.2 Spotz,Not Available,Petrol,5,"80,839",TS08,First Owner,1197,Manual,2017,81.83,114.7,,Dec,2017,60,6.2,Bangalore,18.6
Chevrolet,Optra 2.0 LS,Not Available,Diesel,5,"1,20,411",AP09,Third Owner,1991,Manual,2011,123.7,305,15,Dec,2011,75,1.5,Bangalore,16.52
Tata,New Safari Dicor EX 4X2 BS IV,Not Available,Diesel,7,"62,675",CH01,First Owner,2179,Manual,2011,138.1,320,16,Jan,2012,75,2.86,Bangalore,13.93
Nissan,Magnite Turbo XV,Third Party,Petrol,5,"13,245",JH01,First Owner,999,Manual,2021,98.63,160,16,Mar,2021,20,8.0,Bangalore,20
Hyundai,i20 Sportz Plus Diesel,Third Party insurance,Diesel,5,"38,000",TS08,First Owner,1396,Manual,2019,88.76,224,15,Sept,2019,40,8.25,Bangalore,22.54
Maruti,XL6 Alpha AT,Not Available,Petrol,6,"16,246",TS13,First Owner,1462,Automatic,2021,103.2,138,R15,Oct,2021,20,12.0,Bangalore,17.99
Hyundai,Santro Xing GLS,Third Party insurance,Petrol,5,"33,100",AP29,First Owner,1086,Manual,2008,62.1,96.1,13,Dec,2008,75,2.2,Bangalore,17.92
Volkswagen,Passat 2.0 TDI AT Highline,Not Available,Diesel,5,"1,17,741",TS07,Second Owner,1968,Automatic,2017,175,350,17,Mar,2019,60,19.0,Bangalore,17.42
Maruti,Baleno 1.2 Delta,Not Available,Petrol,5,"66,284",RJ27,First Owner,1197,Manual,2017,83.1,115,,Mar,2017,60,5.25,Bangalore,21.4
Ford,Figo 1.5D Titanium MT,Third Party insurance,Diesel,5,"90,290",TS07,First Owner,1498,Manual,2016,99,215,14,Aug,2016,70,4.45,Bangalore,25.83
Ford,Figo Diesel ZXI,Third Party insurance,Diesel,5,"86,000",AP23,First Owner,1399,Manual,2012,68,160,14,Mar,2013,75,2.8,Bangalore,20
Maruti,Swift VXi BSIV,Not Available,Petrol,5,"88,713",TS07,Second Owner,1197,Manual,2010,8,113,14,Oct,2010,75,2.65,Bangalore,16.1
Maruti,S-Presso VXI Plus 2019-2022,Not Available,Petrol,5,"13,241",TS07,First Owner,998,Manual,2021,65.71,89,,Oct,2021,20,4.0,Bangalore,21.7
Maruti,Ertiga VDI,Not Available,Diesel,7,"85,034",AP31,First Owner,1248,Manual,2012,88.76,200,,May,2012,75,6.5,Bangalore,20.77
Maruti,Swift AMT VDI,Third Party insurance,Diesel,5,"75,358",TS08,First Owner,1248,Automatic,2018,74,190,,Jan,2019,50,7.05,Bangalore,28.4
Maruti,Wagon R LXI Minor Duo LPG,Not Available,LPG,5,"72,582",AP01,First Owner,1061,Manual,2009,67,84,14,Feb,2010,75,1.45,Bangalore,
BMW,3 Series 320d Luxury Line,Not Available,Diesel,5,"21,676",TS07,First Owner,1995,Automatic,2020,187.74,400,17,Jan,2021,30,35.7,Bangalore,20.37
Hyundai,i20 Sportz 1.4 CRDi,Not Available,Diesel,5,"1,29,421",AP05,Second Owner,1396,Manual,2013,88.76,219.6,14,May,2013,75,4.0,Bangalore,21.9
Maruti,Baleno Zeta,Not Available,Petrol,5,"49,697",TS07,Second Owner,1197,Manual,2021,81.80,113,R16,Aug,2022,20,7.0,Bangalore,21.01
Maruti,SX4 S Cross Zeta DDiS 200 SH,Not Available,Diesel,5,"28,953",TS07,Second Owner,1248,Manual,2018,88.5,200,R16,Nov,2018,50,9.0,Bangalore,25.1
Honda,City 1.5 S MT,Not Available,Petrol,5,"93,275",AP09,Second Owner,1497,Manual,2010,"118PS at 6,600 ",146Nm at 4800 r,15,Nov,2010,75,3.5,Bangalore,17
Hyundai,i10 Sportz,Not Available,Petrol,5,"43,449",AP28,First Owner,1197,Manual,2013,78.9,111.8,13,May,2013,75,3.2,Bangalore,20.36
Hyundai,EON Sportz,Comprehensive,Petrol,5,"63,228",AP09,Second Owner,814,Manual,2011,55.2,74.5,,Nov,2011,75,2.0,Bangalore,21.1
Hyundai,Xcent 1.2 Kappa AT SX Option,Not Available,Petrol,5,"23,577",TS09,First Owner,1197,Automatic,2015,82,114,15,Nov,2015,75,5.0,Bangalore,16.9
Hyundai,i20 Sportz 1.4 CRDi,Third Party insurance,Diesel,5,"82,000",AP09,Second Owner,1396,Manual,2012,88.76,219.6,14,Oct,2012,75,3.25,Bangalore,21.9
Tata,New Safari EX TCIC 4X2,Not Available,Diesel,7,"1,59,944",AP09,Third Owner,1948,Manual,2008,,19,16,Dec,2008,75,1.31,Bangalore,13.3
Hyundai,Creta 1.6 CRDi AT SX Plus,Third Party insurance,Diesel,5,"80,000",TS09,First Owner,1582,Automatic,2016,126.2,259.9,17,Jul,2016,70,10.75,Bangalore,17.01
Mercedes-Benz,C-Class C 220 CDI BE COR,Third Party insurance,Diesel,5,"1,04,257",AP09,First Owner,2143,Automatic,2011,170,400,16,Aug,2011,75,9.95,Bangalore,14.84
Honda,City 1.5 V MT,Third Party,Petrol,5,"53,418",OR02,First Owner,1497,Manual,2011,"118PS at 6,600 ",146Nm at 4800 r,15,Jun,2011,75,3.12,Bangalore,17
Ford,Ecosport 1.5 Petrol Titanium,Third Party,Petrol,5,"32,402",TS06,First Owner,1496,Manual,2020,120.69,149,R16,Nov,2020,30,8.5,Bangalore,15.9
Hyundai,EON D Lite Plus,Third Party insurance,Petrol,5,"44,562",TS08,First Owner,814,Manual,2014,55.2,74.5,,Jun,2014,75,2.85,Bangalore,21.1
Maruti,Ertiga VDI,Third Party,Diesel,7,"1,38,000",TS08,First Owner,1248,Manual,2015,88.76,200,,Aug,2015,75,6.75,Bangalore,20.77
Hyundai,i10 Magna LPG,Third Party,LPG,5,"56,000",AP24,First Owner,1086,Manual,2014,68.05,99.04,13,Mar,2014,75,3.15,Bangalore,19.2
Renault,Duster 110PS Diesel RxZ,Third Party insurance,Diesel,5,"86,000",AP29,Second Owner,1461,Manual,2013,108.45,248,16,Aug,2013,75,3.95,Bangalore,19.01
Maruti,Alto 800 LXI,Not Available,Petrol,5,"42,526",TS08,First Owner,796,Manual,2017,47.3,69,,Jul,2017,60,3.0,Bangalore,24.7
Maruti,Alto 800 LXI,Not Available,Petrol,5,"1,06,028",AP23,First Owner,796,Manual,2013,47.3,69,,Nov,2013,75,2.08,Bangalore,22.74
Honda,City ZX MT,Third Party insurance,Petrol,5,640,TS07,First Owner,1498,Manual,2022,119.35,145,16,Oct,2022,15,15.75,Bangalore,18.6
Maruti,Celerio X AMT ZXI Option BSIV,Third Party,Petrol,5,"38,259",TS09,First Owner,998,Automatic,2019,67,90,R14,May,2019,40,4.7,Bangalore,21.63
Tata,Indica TDI LS,Not Available,Diesel,5,"48,656",AP28,First Owner,1405,Manual,2013,70,135.4,13,Nov,2013,75,1.7,Bangalore,19.4
Mahindra,Bolero B6 Opt,Zero Dep,Diesel,7,"77,451",AP39,First Owner,1493,Manual,2021,74.96,210,,May,2021,20,9.5,Bangalore,16
Toyota,Innova Crysta 2.4 ZX 7 STR,Comprehensive,Diesel,7,"1,05,000",TS09,First Owner,2393,Manual,2020,148,343,17,Jun,2020,30,27.5,Bangalore,12
Toyota,Etios 2014-2016 VD,Not Available,Diesel,5,"2,04,124",TS09,First Owner,1364,Manual,2015,67.05,170,,Sept,2015,75,5.33,Bangalore,23.59
Hyundai,Grand i10 CRDi Sportz,Not Available,Diesel,5,"76,595",TS13,Second Owner,1120,Manual,2016,70,160,,Jan,2017,70,4.0,Bangalore,24
Maruti,Swift VXI,Third Party,Petrol,5,"47,646",TS07,First Owner,1197,Manual,2015,81.80,113,,Apr,2015,75,4.8,Bangalore,21.21
Hyundai,i20 Magna,Not Available,Petrol,5,"48,760",AP13,First Owner,1197,Manual,2009,80 PS at 5200 ,"11.4 kgm at 4,000 r",14,Apr,2010,75,3.0,Bangalore,18.5
Maruti,Swift Dzire VXI,Not Available,Petrol,5,"69,634",TS08,Second Owner,1197,Manual,2016,83.14,115,,May,2016,70,5.3,Bangalore,20.85
Tata,Nexon 1.2 Revotron XZA Plus,Third Party,Petrol,5,"8,179",TS08,First Owner,1198,Automatic,2019,108.5,170,16,May,2019,40,10.0,Bangalore,17
Hyundai,i10 Magna LPG,Not Available,LPG,5,"64,829",AP15,First Owner,1086,Manual,2011,68.05,99.04,13,Jan,2012,75,2.5,Bangalore,19.2
Maruti,Celerio VXI AT,Not Available,Petrol,5,"44,594",TS10,Third Owner,998,Automatic,2014,67.04,90,,Aug,2014,75,3.6,Bangalore,23.1
Ford,Ecosport Sports Petrol,Comprehensive,Petrol,5,"38,133",TS07,First Owner,1496,Manual,2020,120.69,149,R16,Sept,2020,30,10.0,Bangalore,15.9
Maruti,Ritz VDI (ABS) BS IV,Third Party insurance,Diesel,5,"1,16,000",AP28,First Owner,1248,Manual,2012,73.94,190,,Aug,2012,75,3.6,Bangalore,23.2
Hyundai,i20 1.4 Asta Option,Third Party insurance,Diesel,5,"40,144",TS12,First Owner,1396,Manual,2019,88.73,219.7,16,Dec,2019,40,8.75,Bangalore,22.54
Hyundai,Grand i10 CRDi Era,Third Party insurance,Diesel,5,"70,000",AP09,First Owner,1120,Manual,2013,70,160,,Oct,2013,75,3.8,Bangalore,24
Maruti,Swift Dzire ZDI,Third Party insurance,Diesel,5,"34,000",AP09,First Owner,1248,Manual,2013,74,190,15,Nov,2013,75,5.6,Bangalore,23.4
Honda,Mobilio S i-DTEC,Comprehensive,Diesel,7,"1,16,734",TS10,First Owner,1498,Manual,2014,98.6,200,,Dec,2014,75,5.5,Bangalore,24.2
Hyundai,i20 Diesel Asta,Third Party insurance,Diesel,5,"90,000",TS08,First Owner,1396,Manual,2018,88.76,219.66,15,Jan,2019,50,8.0,Bangalore,22.54
Chevrolet,Sail Hatchback Petrol LS ABS,Not Available,Petrol,5,"71,657",AP28,Third Owner,1199,Manual,2013,84.8,113,14,Dec,2013,75,1.5,Bangalore,18.2
Honda,Jazz 1.2 V i VTEC,Zero Dep,Petrol,5,"92,448",TS07,First Owner,1199,Manual,2016,88.7,110,15,Jan,2017,70,4.5,Bangalore,18.7
Hyundai,Creta 1.6 CRDi AT S Plus,Third Party insurance,Diesel,5,"65,000",TS08,First Owner,1582,Automatic,2017,126.2,259.9,16,Jul,2017,60,11.5,Bangalore,17.01
Toyota,Innova 2.5 V Diesel 7-seater,Third Party insurance,Diesel,7,"82,000",AP28,First Owner,2494,Manual,2011,,20,15,Apr,2011,75,7.2,Bangalore,12.8
Maruti,Vitara Brezza ZDi Plus AMT,Comprehensive,Diesel,5,"58,045",TS09,First Owner,1248,Automatic,2019,88.5,200,16,Mar,2019,40,10.0,Bangalore,24.3
Maruti,Eeco 5 Seater AC 2020-2022,Not Available,Petrol,5,"18,459",TS11,First Owner,1196,Manual,2020,72.41,98,,Nov,2020,30,5.5,Bangalore,16.11
Hyundai,i20 Asta 1.2,Not Available,Petrol,5,"1,01,218",TS09,Second Owner,1197,Manual,2016,81.83,114.7,16,Jun,2016,70,5.8,Bangalore,18.6
Tata,Indigo LX DiCOR,Not Available,Diesel,5,"1,01,800",AP11,Second Owner,1405,Manual,2008,,14,14,May,2009,75,1.15,Bangalore,16.6
Hyundai,i10 Magna 1.2,Not Available,Petrol,5,"48,907",CH04,First Owner,1197,Manual,2009,78.9,111.7,13,Apr,2009,75,1.9,Bangalore,20.36
Maruti,Vitara Brezza ZDi,Third Party insurance,Diesel,5,"1,32,942",TS29,First Owner,1248,Manual,2016,88.5,200,16,Feb,2016,70,8.5,Bangalore,24.3
Maruti,Vitara Brezza VDi,Third Party insurance,Diesel,5,"82,400",TS08,First Owner,1248,Manual,2018,88.5,200,,Feb,2019,50,8.5,Bangalore,24.3
Maruti,Swift AMT ZDI,Third Party insurance,Diesel,5,"87,357",TS08,First Owner,1248,Automatic,2018,74,190,15,Jul,2018,50,7.6,Bangalore,28.4
Nissan,Micra XL CVT,Third Party,Petrol,5,"35,400",TS09,First Owner,1198,Automatic,2017,75.94,104,,Aug,2017,60,4.99,Bangalore,19.34
Mercedes-Benz,EQC 400 4MATIC,Comprehensive,Electric,5,"5,000",DL10,First Owner,0,Automatic,2022,402.30,760,20,Feb,2022,15,90.0,Bangalore,
Hyundai,i20 Sportz Plus,Zero Dep,Petrol,5,"35,800",TS08,First Owner,1197,Manual,2020,81.86,117,15,Nov,2020,30,7.99,Bangalore,18.6
Skoda,Kushaq 1.5 TSI Style DSG,Zero Dep,Petrol,5,"10,393",TS07,First Owner,1498,Automatic,2022,147.51,250,17,Feb,2022,15,19.0,Bangalore,17.7
Hyundai,Creta 1.6 CRDi AT SX Plus,Comprehensive,Diesel,5,"1,04,732",TS09,Second Owner,1582,Automatic,2015,126.2,259.9,17,Oct,2015,75,8.3,Bangalore,17.01
Hyundai,Santro Xing GLS LPG,Not Available,LPG,5,"55,663",AP11,First Owner,1086,Manual,2013,62.1,96.1,13,Oct,2013,75,2.3,Bangalore,13.45
Tata,Manza Aura Plus Quadrajet,Comprehensive,Diesel,5,"90,691",AP29,First Owner,1248,Manual,2010,90,200 ,15,Feb,2010,75,2.3,Bangalore,18.8
Maruti,SX4 S Cross Zeta DDiS 200 SH,Third Party,Diesel,5,"65,982",TS09,First Owner,1248,Manual,2019,88.5,200,R16,Jun,2019,40,8.6,Bangalore,25.1
Maruti,Alto 800 VXI,Not Available,Petrol,5,"15,725",TS36,First Owner,796,Manual,2022,47.33,69,,Apr,2022,15,4.5,Bangalore,22.05
Maruti,Baleno Delta,Zero Dep,Petrol,5,"31,167",AP39,First Owner,1197,Manual,2021,81.80,113,,Oct,2021,20,7.0,Bangalore,21.01
Tata,Tiago 1.2 Revotron XZA,Comprehensive,Petrol,5,"30,679",AP16,First Owner,1199,Automatic,2017,83.83,114,14,Aug,2017,60,4.2,Bangalore,23.84
Maruti,Swift Dzire VDi,Not Available,Diesel,5,"1,50,134",AP15,First Owner,1248,Manual,2009,73.9,190,14,Dec,2009,75,2.7,Bangalore,19.3
Hyundai,i20 Sportz 1.4 CRDi,Not Available,Diesel,5,"1,58,603",TS13,Second Owner,1396,Manual,2014,88.76,219.6,14,Jun,2014,75,3.5,Bangalore,21.9
Hyundai,i20 Petrol Spotz,Comprehensive,Petrol,5,"34,546",TS08,First Owner,1197,Manual,2018,81.86,114.73,,Jul,2018,50,6.3,Bangalore,18.6
Nissan,Terrano XL Plus 85 PS,Not Available,Diesel,5,"1,11,031",TS08,First Owner,1461,Manual,2015,83.8,200,16,Jan,2016,75,5.24,Bangalore,20.45
Chevrolet,Beat Diesel PS,Not Available,Diesel,5,"92,376",AP10,Second Owner,936,Manual,2012,57.6,150,14,Jun,2012,75,1.8,Bangalore,25.44
Renault,KWID RXT,Not Available,Petrol,5,"23,590",UP32,First Owner,799,Manual,2015,53.3,72,,Nov,2015,75,2.0,Bangalore,25.17
Honda,City V MT,Third Party,Petrol,5,"18,800",TS09,First Owner,1498,Manual,2021,119.35,145,15,Feb,2021,20,11.49,Bangalore,18.6
Hyundai,i20 Active 1.2 S,Comprehensive,Petrol,5,"1,06,306",TS29,First Owner,1197,Manual,2017,81.86,114.73,16,Jan,2018,60,5.8,Bangalore,17.19
Maruti,Vitara Brezza ZXI Plus,Comprehensive,Petrol,5,"49,125",TS17,First Owner,1462,Manual,2020,103.26,138,R16,Oct,2020,30,10.0,Bangalore,17.03
Chevrolet,Cruze LTZ,Not Available,Diesel,5,"95,775",TS08,Third Owner,1998,Manual,2013,163.7,380,16,Jul,2013,75,4.0,Bangalore,17.3
Volkswagen,Taigun 1.0 TSI Topline AT,Comprehensive,Petrol,5,"2,300",TS07,First Owner,999,Automatic,2022,113.98,178,17,May,2022,15,18.5,Bangalore,18.41
Hyundai,Creta 1.6 SX,Comprehensive,Petrol,5,"33,800",TS08,First Owner,1591,Manual,2019,121.3,151,17,Apr,2019,40,12.5,Bangalore,15.8
Maruti,Baleno RS 1.0 Petrol,Third Party insurance,Petrol,5,"45,000",TS24,First Owner,998,Manual,2017,100.5,150,,Jul,2017,60,7.5,Bangalore,21.1
Tata,Safari Storme EX,Third Party insurance,Diesel,7,"68,000",TS29,First Owner,2179,Manual,2015,147.94,320,,May,2015,75,9.45,Bangalore,14.1
Skoda,New Laura Ambition 2.0 TDI CR MT,Comprehensive,Diesel,5,"1,03,078",AP28,Third Owner,1968,Manual,2011,108.5,250,16,Dec,2011,75,4.0,Bangalore,20
Maruti,Swift Vdi BSIII,Not Available,Diesel,5,"1,43,120",AP28,Second Owner,1248,Manual,2011,75,190 ,14,Jul,2011,75,3.0,Bangalore,17.8
Maruti,Baleno 1.3 Zeta,Comprehensive,Diesel,5,"44,846",TS07,First Owner,1248,Manual,2016,74,190,16,Feb,2016,70,7.0,Bangalore,27.39
Tata,Indica TDI LS,Third Party,Diesel,5,"1,24,452",AP07,First Owner,1405,Manual,2013,70,135.4,13,Jul,2013,75,1.8,Bangalore,19.4
Maruti,XL6 Zeta,Third Party,Petrol,6,"34,005",TS08,First Owner,1462,Manual,2021,103.2,138,R15,Mar,2021,20,11.0,Bangalore,19.01
Hyundai,i20 Magna 1.4 CRDi,Not Available,Diesel,5,"65,410",TS10,Second Owner,1396,Manual,2016,88.73,219.7,,Oct,2016,70,5.0,Bangalore,22.54
Hyundai,Creta 1.4 CRDi S Plus,Not Available,Diesel,5,"18,458",TS10,First Owner,1396,Manual,2016,88.7,219.7,16,May,2016,70,9.08,Bangalore,21.38
Honda,City V MT,Not Available,Petrol,5,"64,092",TS15,First Owner,1498,Manual,2020,119.35,145,15,Oct,2020,30,10.0,Bangalore,18.6
Maruti,Ignis 1.2 Zeta BSIV,Third Party,Petrol,5,"43,199",TS08,First Owner,1197,Manual,2019,81.80,113,15,Mar,2020,40,5.2,Bangalore,20.89
Honda,City 1.5 V MT,Not Available,Petrol,5,"1,27,986",AP09,First Owner,1497,Manual,2009,"118PS at 6,600 ",146Nm at 4800 r,15,Nov,2009,75,3.0,Bangalore,17
Skoda,Rapid 1.0 TSI Style,Not Available,Petrol,5,"12,506",TS09,First Owner,999,Manual,2021,108.62,175,R16,Mar,2021,20,13.0,Bangalore,18.97
Maruti,Celerio VXI CNG BSIV,Not Available,CNG,5,"85,755",TS07,First Owner,998,Manual,2018,58.33,78,,Dec,2018,50,5.0,Bangalore,31.79
Hyundai,i20 Magna 1.2,Not Available,Petrol,5,"60,168",TS08,First Owner,1197,Manual,2015,81.83,114.7,,May,2015,75,4.5,Bangalore,18.6
Nissan,Micra Diesel XV,Third Party,Diesel,5,"93,321",AP29,First Owner,1461,Manual,2011,63.1,160,14,Feb,2012,75,2.5,Bangalore,23.08
Maruti,Swift Dzire VXI 1.2 BS IV,Not Available,Petrol,5,"46,241",TS09,First Owner,1197,Manual,2018,81.80,113,,Feb,2019,50,6.7,Bangalore,22
Datsun,RediGO T Option,Not Available,Petrol,5,"45,615",TS33,Second Owner,799,Manual,2020,53.64,72,,Nov,2020,30,3.8,Bangalore,20.71
Maruti,Wagon R ZXI 1.2BSIV,Not Available,Petrol,5,"7,418",TS12,Second Owner,1197,Manual,2019,81.80,113,,Sept,2019,40,5.0,Bangalore,21.5
Toyota,Innova Crysta 2.4 ZX MT BSIV,Comprehensive,Diesel,7,"44,972",TS15,First Owner,2393,Manual,2019,147.8,343,17,Oct,2019,40,25.0,Bangalore,13.68
Maruti,Wagon R CNG LXI,Third Party insurance,CNG,5,"76,298",AP29,First Owner,998,Manual,2011,58.33,78,,Feb,2011,75,2.8,Bangalore,32.52
Ford,Ecosport 1.5 Diesel Titanium BSIV,Not Available,Diesel,5,"32,463",TS09,First Owner,1498,Manual,2018,98.96,205,16,Jul,2018,50,8.09,Bangalore,23
Honda,City 1.5 GXI,Not Available,Petrol,5,"1,11,279",AP09,Third Owner,1493,Manual,2005,100 ,13.1 k,14,Dec,2005,75,1.73,Bangalore,12.8
Mahindra,KUV 100 mFALCON G80 K8,Not Available,Petrol,6,"82,109",KA52,Third Owner,1198,Manual,2017,82,115,14,Apr,2019,60,4.5,Bangalore,18.15
Audi,Q5 30 TDI quattro Premium,Comprehensive,Diesel,5,"2,54,794",TS06,First Owner,1968,Automatic,2014,174.3,380,17,Apr,2015,75,17.81,Bangalore,14.16
Renault,KWID RXL,Not Available,Petrol,5,"59,709",TS06,Third Owner,799,Manual,2016,53.3,72,,May,2016,70,2.56,Bangalore,25.17
Hyundai,Santro Xing XO,Not Available,Petrol,5,"99,632",TS07,First Owner,1086,Manual,2007,,,13,Jul,2007,75,1.5,Bangalore,17
Maruti,Wagon R LXI LPG BSIV,Not Available,LPG,5,"75,937",AP24,First Owner,998,Manual,2012,58.2,77,13,Oct,2012,75,3.4,Bangalore,26.2
Chevrolet,Spark 1.0 PS,Not Available,Petrol,5,"15,473",AP28,First Owner,995,Manual,2009,63,90.3,13,Apr,2009,75,2.0,Bangalore,16
Maruti,Swift LDI BSIV,Third Party,Diesel,5,"56,132",TS09,Second Owner,1248,Manual,2015,74,190,,May,2015,75,5.5,Bangalore,25.2
Hyundai,i20 Asta Option CVT BSIV,Not Available,Petrol,5,"15,632",TS07,Second Owner,1197,Automatic,2019,81.86,117,16,Jun,2019,40,9.0,Bangalore,17.4
Toyota,Etios JD,Not Available,Diesel,5,"1,27,639",TS07,Second Owner,1364,Manual,2013,67.04,170,15,Feb,2014,75,3.8,Bangalore,23.59
Mahindra,XUV700 AX7 AWD Diesel AT,Zero Dep,Diesel,7,"16,690",TS09,First Owner,2198,Automatic,2022,182.38,450,18,Sept,2022,15,22.0,Bangalore,
Hyundai,Santro Xing GL Plus LPG,Third Party,LPG,5,"81,621",AP10,First Owner,1086,Manual,2011,62.1,96.1,13,Dec,2011,75,2.4,Bangalore,13.45
Honda,City i VTEC V,Not Available,Petrol,5,"86,612",TS09,First Owner,1497,Manual,2017,117.3,145,15,Jun,2017,60,6.5,Bangalore,17.8
Maruti,Swift Dzire 1.2 Vxi BSIV,Not Available,Petrol,5,"60,122",TS09,First Owner,1197,Manual,2010,85.8,114,14,Oct,2010,75,3.0,Bangalore,17.5
Hyundai,Verna 1.6 SX,Comprehensive,Diesel,5,"1,17,866",AP09,Second Owner,1582,Manual,2012,126.32,259.8,16,Oct,2012,75,4.0,Bangalore,22.32
Renault,Duster 85PS Diesel RxL,Not Available,Diesel,5,"1,19,265",AP28,Second Owner,1461,Manual,2013,83.8,200,16,Feb,2014,75,5.0,Bangalore,20.45
Maruti,Swift Dzire ZXI,Not Available,Petrol,5,"62,577",TS08,First Owner,1197,Manual,2015,83.14,115,15,Jan,2016,75,5.0,Bangalore,20.85
Maruti,Swift VXI AMT,Not Available,Petrol,5,"8,076",TS07,First Owner,1197,Automatic,2022,88.50,113,,Jan,2023,15,7.5,Bangalore,22.56
Maruti,Swift ZDI,Third Party insurance,Diesel,5,"1,11,500",TS07,First Owner,1248,Manual,2018,74,190,15,Feb,2018,50,7.5,Bangalore,28.4
Mahindra,XUV500 AT W10 FWD,Not Available,Diesel,7,"76,880",TS09,First Owner,2179,Automatic,2016,140,330,17,Mar,2016,70,12.0,Bangalore,16
Mahindra,Bolero B6 Opt,Not Available,Diesel,7,"93,798",TS08,Second Owner,1493,Manual,2020,74.96,210,,Aug,2020,30,8.45,Bangalore,16
Hyundai,Grand i10 1.2 CRDi Sportz Option,Not Available,Diesel,5,"37,081",TS09,Second Owner,1186,Manual,2017,73.97,190.24,,Feb,2018,60,4.1,Bangalore,24
Ford,Figo 1.2P Titanium MT,Comprehensive,Petrol,5,"18,521",HP17,First Owner,1196,Manual,2016,86.8,112,14,Mar,2017,70,3.0,Bangalore,18.16
Hyundai,i20 1.2 Asta,Zero Dep,Petrol,5,"52,009",TS15,First Owner,1197,Manual,2018,81.83,114.7,16,Jun,2018,50,7.0,Bangalore,18.6
Renault,KWID 1.0 RXT,Not Available,Petrol,5,"53,297",TS08,Second Owner,999,Manual,2016,67,91,,Oct,2016,70,3.14,Bangalore,23.01
Ford,Fiesta EXi 1.4 TDCi Ltd,Not Available,Diesel,5,"1,16,994",TS07,Second Owner,1399,Manual,2010,,16,14,Mar,2010,75,2.1,Bangalore,17.8
Maruti,XL6 Zeta,Third Party insurance,Petrol,6,"22,295",TS09,First Owner,1462,Manual,2021,103.2,138,R15,Sept,2021,20,11.75,Bangalore,19.01
Hyundai,i10 Sportz 1.2 AT,Third Party insurance,Petrol,5,"77,323",AP09,First Owner,1197,Automatic,2009,78.9,111.8,13,Jun,2009,75,3.25,Bangalore,16.95
MG,Hector Sharp DCT,Not Available,Petrol,5,"17,350",TS08,Second Owner,1451,Automatic,2020,141,250,R17,Jun,2020,30,12.0,Bangalore,13.96
Mahindra,Thar LX 4-Str Hard Top AT,Not Available,Petrol,4,"7,912",TS09,First Owner,1997,Automatic,2021,150,320,18,Nov,2021,20,15.0,Bangalore,
Maruti,Swift 1.3 VXi,Third Party insurance,Petrol,5,"82,976",AP10,First Owner,1298,Manual,2008,8,11,14,May,2008,75,3.25,Bangalore,16.1
Honda,Civic 1.8 V AT,Third Party insurance,Petrol,5,"88,933",AP28,First Owner,1799,Automatic,2008,130,172,15,Aug,2008,75,3.25,Bangalore,12.9
Toyota,Innova 2.5 V Diesel 8-seater,Not Available,Diesel,8,"1,44,695",TS08,Third Owner,2494,Manual,2009,,20,15,Jun,2009,75,5.0,Bangalore,12.8
