Brand,Insurance Validity,Fuel Type,Seats,Kms Driven,Ownership,Engine Displacement (in cc),Transmission,Mileage (in kmpl),Max Power (in bhp),Wheel Size,Registration Month,Registration Year,Price (in lacs),City
Honda,Third Party,Petrol,5,25006.0,Second Owner,1199,Manual,18.7,88.7,16,Jan,2016,4.5,Ahmedabad
Mercedes-Benz,Third Party,Diesel,5,3300.0,First Owner,1950,Automatic,19.43998454264412,241.38,19,Jun,2022,89.99,Mumbai
Hyundai,Comprehensive,Petrol,5,55131.0,First Owner,1197,Manual,17.19,81.86,16,Jun,2015,4.5,Mumbai
Maruti,Third Party,Petrol,5,62628.0,First Owner,1197,Manual,22.0,81.8,16,Jun,2014,3.57,Kolkata
Maruti,Third Party,Petrol,5,165000.0,Second Owner,1061,Manual,14.0,101.59817658967516,16,Jun,2018,1.35,Jaipur
Hyundai,Third Party,Diesel,5,119329.0,First Owner,1396,Manual,21.27,88.76,14,Feb,2013,4.5,Hyderabad
Maruti,Comprehensive,Diesel,5,76000.0,First Owner,1248,Manual,26.21,88.5,16,Jul,2015,5.75,Jaipur
Ford,Not Available,Diesel,5,95594.0,Third or More Owners,1498,Manual,22.7,89.84,16,Jan,2014,3.62,Ahmedabad
Maruti,Third Party,Petrol,5,36374.0,First Owner,1462,Automatic,18.43,103.25,16,Jun,2020,10.93,Ahmedabad
Maruti,Third Party,Petrol,5,53092.0,Second Owner,1373,Automatic,19.12,91.1,15,Jun,2017,6.41,Mumbai
Ford,Third Party,Petrol,5,46118.0,Second Owner,1499,Manual,15.85,110.4,16,Jun,2017,5.5,Mumbai
Maruti,Comprehensive,Petrol,5,74970.0,Second Owner,1373,Manual,20.73,91.1,16,Jun,2014,5.52,Ahmedabad
Honda,Third Party,Petrol,5,79772.0,First Owner,1198,Manual,18.0,86.7,16,Jun,2015,4.33,Pune
Mahindra,Not Available,Diesel,8,85199.0,Second Owner,2489,Manual,14.0,101.59817658967516,15,May,2012,2.0,Jaipur
Volkswagen,Comprehensive,Petrol,5,14780.0,Second Owner,999,Manual,17.69,108.62,15,Jun,2020,9.61,Pune
Renault,Comprehensive,Diesel,8,40000.0,First Owner,1461,Manual,21.04,83.8,16,Jan,2016,4.7,Kolkata
Maruti,Comprehensive,Diesel,5,76710.0,First Owner,1248,Manual,28.09,88.5,16,Jan,2017,5.74,Delhi
Maruti,Comprehensive,Petrol,5,29000.0,First Owner,998,Manual,23.1,67.04,16,Mar,2017,4.25,Pune
Volkswagen,Comprehensive,Petrol,5,69235.0,First Owner,1197,Automatic,16.93,103.2,15,Jun,2015,5.78,Mumbai
Maruti,Not Available,Diesel,5,59570.0,First Owner,1248,Automatic,24.3,88.5,16,Oct,2018,8.0,Jaipur
Maruti,Comprehensive,CNG,5,73476.0,First Owner,998,Manual,26.6,58.16,16,Jun,2019,4.88,Delhi
Skoda,Others,Petrol,5,10393.0,First Owner,1498,Automatic,17.7,147.51,17,Feb,2022,19.0,Hyderabad
Maruti,Not Available,Petrol,5,69549.0,First Owner,998,Manual,21.1,100.5,16,Mar,2017,6.0,Jaipur
Skoda,Not Available,Diesel,5,139317.0,Third or More Owners,1968,Manual,20.0,108.5,16,Jan,2013,4.34,Ahmedabad
Hyundai,Third Party,Petrol,5,56364.0,First Owner,1197,Manual,20.36,78.9,13,Jun,2011,2.8,Bangalore
Skoda,Third Party,Diesel,5,52254.0,First Owner,1598,Manual,20.5,103.5,14,Aug,2014,4.5,Ahmedabad
Maruti,Third Party,Petrol,5,5000.0,First Owner,1197,Manual,22.35,88.5,16,Jun,2018,7.48,Kolkata
Others,Third Party,Petrol,5,30432.0,First Owner,1353,Automatic,16.5,138.08,17,Jun,2019,15.02,Bangalore
Maruti,Comprehensive,Petrol,5,14194.0,Second Owner,1197,Manual,21.4,83.1,16,Jun,2019,7.04,Jaipur
Others,Third Party,Petrol,5,35000.0,First Owner,1199,Manual,18.6,79.4,14,Jun,2018,1.15,Mumbai
Maruti,Third Party,Petrol,5,93116.0,First Owner,1197,Manual,20.52,81.8,16,Jun,2019,5.18,Ahmedabad
Renault,Comprehensive,Petrol,5,11150.0,First Owner,999,Manual,23.01,67.0,16,Jun,2019,4.61,Delhi
Honda,Not Available,Diesel,5,149992.0,First Owner,1498,Manual,25.8,98.6,16,Jan,2015,3.75,Jaipur
Maruti,Third Party,Petrol,5,65141.0,First Owner,1197,Manual,21.4,83.1,16,Jan,2017,6.35,Mumbai
Toyota,Comprehensive,Petrol,5,21116.0,First Owner,1197,Automatic,19.56,81.8,16,Jun,2019,8.21,Mumbai
Hyundai,Third Party,Diesel,5,57000.0,First Owner,1582,Manual,19.67,126.2,17,Nov,2016,7.0,Kolkata
Toyota,Comprehensive,Diesel,7,74223.0,First Owner,2755,Automatic,11.36,171.5,17,Mar,2019,24.51,Pune
Maruti,Third Party,Petrol,5,25608.0,First Owner,1197,Manual,22.38,88.5,16,Mar,2022,6.0,Ahmedabad
Renault,Third Party,Diesel,5,95941.0,First Owner,1461,Automatic,19.6,108.45,16,Jun,2016,9.16,Bangalore
Maruti,Third Party,Petrol,5,40869.0,First Owner,998,Manual,23.95,67.05,16,Jun,2019,4.21,Hyderabad
Hyundai,Not Available,Petrol,5,63914.0,First Owner,1197,Manual,18.9,81.86,16,Apr,2019,4.73,Jaipur
Volkswagen,Not Available,Diesel,5,88228.0,Second Owner,1199,Manual,22.07,73.9,15,May,2013,2.7,Jaipur
Hyundai,Third Party,Petrol,5,22357.0,Second Owner,1197,Manual,18.6,81.86,16,Jun,2019,6.23,Delhi
Hyundai,Comprehensive,Diesel,5,151889.0,First Owner,1120,Manual,24.4,71.01,14,Jun,2015,2.5,Jaipur
Ford,Third Party,Petrol,5,32617.0,First Owner,1196,Manual,15.6,70.02,16,Mar,2014,2.6,Mumbai
Volkswagen,Not Available,Diesel,5,115973.0,First Owner,1199,Manual,22.07,73.9,15,May,2012,3.0,Ahmedabad
Maruti,Others,Petrol,5,5764.0,First Owner,1462,Automatic,18.43,103.25,16,Feb,2022,11.01,Delhi
Maruti,Comprehensive,Petrol,5,15168.0,First Owner,998,Manual,23.95,67.05,16,Jun,2016,2.63,Kolkata
Renault,Comprehensive,Diesel,5,55000.0,First Owner,1461,Manual,19.01,108.45,16,May,2015,4.95,Delhi
Hyundai,Comprehensive,Petrol,5,39000.0,First Owner,1591,Manual,17.01,121.3,16,Jul,2015,4.55,Kolkata
Hyundai,Third Party,Petrol,5,30348.0,Second Owner,1086,Manual,20.3,68.0,16,Jun,2018,5.11,Hyderabad
Skoda,Comprehensive,Petrol,5,27000.0,First Owner,1798,Automatic,14.67,177.46,17,Nov,2017,18.45,Mumbai
Others,Third Party,Petrol,5,2000.0,First Owner,1197,Manual,18.4,81.86,16,Jun,2018,8.57,Agra
Hyundai,Comprehensive,Diesel,5,48554.0,First Owner,1582,Automatic,22.32,126.32,16,Oct,2013,4.73,Kolkata
Others,Third Party,Petrol,5,19414.0,First Owner,1353,Automatic,16.5,138.08,17,Jun,2019,17.9,Bangalore
Others,Third Party,Petrol,5,18000.0,Second Owner,1997,Automatic,10.8,246.74,17,Mar,2019,41.5,Delhi
Tata,Comprehensive,Petrol,5,73134.0,First Owner,1199,Manual,23.84,84.0,14,Jun,2018,4.51,Delhi
Maruti,Third Party,Diesel,5,125184.0,First Owner,1248,Manual,23.65,88.5,16,Aug,2016,6.5,Ahmedabad
Renault,Third Party,Diesel,5,79046.0,First Owner,1461,Manual,19.87,83.8,16,Jun,2016,9.06,Bangalore
Renault,Not Available,Diesel,5,71207.0,First Owner,1461,Manual,23.08,63.12,14,Jan,2015,4.0,Ahmedabad
Maruti,Not Available,LPG,5,75937.0,First Owner,998,Manual,26.2,58.2,13,Oct,2012,3.4,Hyderabad
Tata,Third Party,Diesel,5,26127.0,First Owner,1497,Manual,23.64,88.77,16,Jun,2021,9.39,Mumbai
Maruti,Third Party,Petrol,5,97824.0,First Owner,1197,Manual,21.4,83.1,16,Jun,2016,5.03,Ahmedabad
Maruti,Not Available,Petrol,5,117449.0,Second Owner,1197,Manual,21.4,83.1,16,Mar,2016,5.0,Bangalore
Honda,Third Party,Petrol,5,80474.0,First Owner,1497,Automatic,18.0,117.3,15,Jun,2014,6.15,Mumbai
Hyundai,Not Available,Petrol,5,99956.0,First Owner,1197,Manual,20.14,81.86,14,Nov,2017,4.48,Ahmedabad
Renault,Comprehensive,Petrol,5,11834.0,First Owner,799,Manual,25.17,53.3,16,Jun,2018,4.01,Bangalore
Tata,Third Party,Diesel,7,50219.0,First Owner,1956,Automatic,14.08,167.67,18,Jun,2021,19.74,Pune
Hyundai,Comprehensive,Petrol,5,6000.0,First Owner,1197,Manual,18.9,81.86,16,Aug,2017,4.55,Kolkata
Maruti,Third Party,Petrol,5,50234.0,First Owner,1197,Manual,18.5,85.8,16,Jun,2015,4.57,Bangalore
Maruti,Third Party,Petrol,5,51280.0,First Owner,1196,Manual,16.11,72.41,16,Jun,2018,3.9,Agra
Hyundai,Others,Petrol,5,18000.0,First Owner,1197,Automatic,20.7,81.86,15,Jul,2020,7.45,Mumbai
Volkswagen,Comprehensive,Diesel,5,67000.0,First Owner,1968,Automatic,16.65,141.0,18,Feb,2017,20.5,Ahmedabad
Honda,Not Available,Petrol,5,30850.0,First Owner,1198,Manual,19.4,86.8,16,Mar,2012,3.0,Ahmedabad
Toyota,Third Party,Diesel,7,80000.0,Second Owner,2982,Automatic,12.55,168.5,17,Jun,2018,10.0,Kolkata
Renault,Comprehensive,Diesel,5,92514.0,Second Owner,1461,Manual,20.45,83.8,16,Jun,2015,6.29,Hyderabad
Maruti,Comprehensive,Diesel,5,32205.0,Second Owner,1248,Manual,25.1,88.5,16,Jul,2018,8.0,Hyderabad
Ford,Third Party,Petrol,5,15825.0,Second Owner,1496,Automatic,14.7,120.69,16,Jun,2020,10.93,Bangalore
Honda,Third Party,Diesel,5,98378.0,First Owner,1498,Manual,25.8,98.6,16,Jun,2016,3.69,Kolkata
Others,Comprehensive,Petrol,5,31423.0,First Owner,1198,Automatic,19.15,75.94,15,Jun,2017,5.72,Bangalore
Maruti,Others,Petrol,5,62358.0,First Owner,1197,Manual,20.89,81.8,16,Feb,2018,3.85,Delhi
Maruti,Third Party,Petrol,5,40000.0,First Owner,1197,Manual,21.21,81.8,15,Jun,2018,7.5,Ahmedabad
Mahindra,Third Party,Diesel,6,40386.0,First Owner,1198,Manual,25.32,77.0,16,Jan,2017,3.5,Mumbai
Maruti,Not Available,Petrol,5,101769.0,Third or More Owners,1197,Manual,19.1,85.8,14,Jan,2015,4.0,Jaipur
Others,Others,Petrol,5,5000.0,First Owner,1197,Manual,18.4,81.86,16,Jun,2018,8.57,Agra
Hyundai,Comprehensive,Petrol,5,21851.0,First Owner,1086,Manual,20.3,68.0,16,Jun,2019,3.97,Kolkata
Others,Third Party,Petrol,5,110000.0,Second Owner,1399,Manual,14.49,92.7,14,Jun,2018,0.75,Mumbai
Others,Comprehensive,Petrol,6,11000.0,Second Owner,1451,Automatic,11.67,141.0,18,Apr,2021,17.95,Delhi
Hyundai,Third Party,Petrol,5,60000.0,Second Owner,1197,Manual,20.36,78.9,13,Jun,2018,2.0,Ahmedabad
Maruti,Third Party,Petrol,5,48655.0,First Owner,998,Manual,20.51,67.04,16,Jun,2018,4.04,Delhi
Maruti,Third Party,Diesel,5,37996.0,First Owner,1248,Manual,24.3,88.5,16,Jun,2017,6.15,Kolkata
Honda,Comprehensive,Petrol,5,4000.0,First Owner,1497,Manual,17.4,117.6,15,Dec,2022,10.6,Ahmedabad
Hyundai,Not Available,Petrol,5,32832.0,First Owner,814,Manual,21.1,55.2,16,Jan,2017,2.5,Mumbai
Honda,Not Available,Petrol,5,110775.0,Second Owner,1497,Manual,17.4,117.3,15,Jan,2016,5.0,Ahmedabad
Others,Third Party,Petrol,5,20000.0,First Owner,1451,Manual,15.81,141.0,17,Jun,2018,12.0,Kolkata
Tata,Third Party,Diesel,5,34624.0,First Owner,1956,Automatic,14.6,167.67,18,Jun,2021,20.66,Hyderabad
Maruti,Third Party,Diesel,5,23250.0,Second Owner,1248,Manual,24.3,88.5,16,Jun,2019,8.45,Delhi
Maruti,Comprehensive,Petrol,6,44235.0,Second Owner,1462,Automatic,17.99,103.2,15,Jun,2021,12.93,Hyderabad
Honda,Comprehensive,Petrol,5,56929.0,First Owner,1199,Manual,18.7,88.7,16,Jun,2017,5.92,Pune
Others,Third Party,Petrol,5,7048.0,First Owner,1497,Manual,16.8,113.43,16,Jun,2019,11.32,Delhi
Ford,Third Party,Diesel,5,85000.0,First Owner,1498,Manual,23.0,98.96,16,Jun,2018,7.95,Mumbai
Maruti,Third Party,Petrol,5,23192.0,First Owner,796,Manual,22.05,47.33,16,Jun,2020,3.46,Jaipur
Maruti,Comprehensive,Diesel,5,57418.0,First Owner,1248,Manual,25.2,74.0,16,Jul,2014,3.5,Jaipur
Hyundai,Third Party,Diesel,5,99000.0,First Owner,1396,Manual,22.54,88.73,16,Jul,2018,8.25,Hyderabad
Tata,Others,Diesel,5,26913.0,First Owner,1956,Manual,16.35,167.67,17,Apr,2022,18.0,Jaipur
Hyundai,Comprehensive,Petrol,5,63144.0,Third or More Owners,1197,Automatic,18.9,82.0,14,Apr,2015,4.2,Mumbai
Others,Third Party,Petrol,5,28448.0,First Owner,799,Manual,22.7,53.64,16,Jun,2017,3.01,Hyderabad
Maruti,Others,Petrol,7,45228.0,First Owner,1462,Manual,19.01,103.26,15,Feb,2019,8.3,Delhi
Tata,Third Party,Diesel,7,25000.0,First Owner,2179,Manual,17.6,153.86,17,Jun,2018,11.0,Kolkata
Maruti,Comprehensive,Petrol,5,75377.0,First Owner,998,Manual,23.1,67.04,16,Jun,2016,3.23,Kolkata
Maruti,Not Available,Petrol,5,78359.0,Second Owner,796,Manual,19.7,46.3,12,Jul,2011,1.44,Jaipur
Maruti,Comprehensive,Petrol,5,19000.0,First Owner,796,Manual,22.05,47.33,16,Nov,2017,3.25,Ahmedabad
Mahindra,Not Available,Diesel,7,166121.0,First Owner,1493,Manual,18.49,100.0,16,May,2016,5.25,Mumbai
Maruti,Comprehensive,Petrol,5,52248.0,First Owner,1197,Automatic,21.21,81.8,16,Jun,2017,7.19,Bangalore
Toyota,Comprehensive,Petrol,5,35388.0,First Owner,1197,Automatic,19.56,81.8,16,Jun,2020,8.8,Mumbai
Mahindra,Not Available,Diesel,6,58212.0,Second Owner,2498,Manual,16.55,105.0,16,Jun,2015,5.0,Mumbai
Toyota,Third Party,Petrol,5,120000.0,Second Owner,2362,Automatic,12.1,164.7,16,Jun,2018,3.6,Hyderabad
Toyota,Not Available,Petrol,5,20852.0,First Owner,1462,Manual,17.03,103.26,16,Sept,2021,9.3,Hyderabad
Maruti,Comprehensive,Petrol,5,57753.0,First Owner,998,Automatic,23.1,67.04,16,Sept,2014,3.5,Mumbai
Maruti,Comprehensive,Petrol,5,48711.0,First Owner,1197,Manual,20.85,83.14,16,Jun,2017,5.52,Delhi
Mahindra,Third Party,Diesel,8,8283.0,First Owner,1497,Manual,17.3,120.96,17,Feb,2021,14.15,Mumbai
Hyundai,Third Party,Petrol,5,50000.0,First Owner,1197,Manual,18.6,81.83,16,Jun,2018,4.15,Agra
Mercedes-Benz,Comprehensive,Diesel,5,31466.0,First Owner,1950,Automatic,12.6,194.0,17,Oct,2018,37.3,Bangalore
Honda,Third Party,Petrol,5,2413.0,First Owner,1498,Manual,18.6,119.35,15,Jun,2022,11.63,Delhi
Maruti,Comprehensive,Petrol,5,44054.0,First Owner,998,Automatic,23.1,67.04,16,Aug,2016,4.45,Mumbai
Tata,Others,Petrol,5,24028.0,First Owner,1199,Automatic,23.84,83.83,14,Jun,2020,5.4,Mumbai
Maruti,Others,CNG,4,124276.0,First Owner,998,Manual,32.26,58.2,16,Apr,2019,3.0,Mumbai
Maruti,Comprehensive,Diesel,5,55001.0,First Owner,793,Manual,27.62,47.0,16,Apr,2016,2.65,Kolkata
Maruti,Others,CNG,7,5000.0,First Owner,1462,Manual,26.08,91.19,16,Jun,2018,9.52,Jaipur
Mahindra,Comprehensive,Diesel,5,48000.0,First Owner,1497,Automatic,20.0,115.0,16,Jan,2020,9.15,Mumbai
Maruti,Comprehensive,Petrol,5,46687.0,First Owner,796,Manual,24.7,47.3,16,Jun,2017,2.89,Ahmedabad
Hyundai,Third Party,Petrol,5,44562.0,First Owner,814,Manual,21.1,55.2,16,Jun,2014,2.85,Hyderabad
Maruti,Not Available,Petrol,5,71965.0,Third or More Owners,998,Manual,18.9,67.1,13,Jul,2012,1.36,Delhi
Maruti,Comprehensive,Petrol,5,55000.0,First Owner,1197,Manual,21.4,83.1,16,May,2018,5.85,Delhi
Hyundai,Comprehensive,LPG,5,5000.0,Second Owner,1086,Manual,19.2,68.05,16,Jul,2014,3.43,Jaipur
Tata,Comprehensive,Diesel,5,32000.0,First Owner,1956,Automatic,14.6,167.67,18,Oct,2021,22.75,Mumbai
Toyota,Comprehensive,Petrol,5,31000.0,Second Owner,1798,Automatic,14.28,138.03,15,May,2015,7.99,Mumbai
Honda,Comprehensive,Petrol,5,17916.0,First Owner,1199,Manual,19.5,88.76,16,Dec,2019,6.5,Delhi
Tata,Not Available,Petrol,5,65761.0,First Owner,1199,Manual,23.84,84.0,16,Mar,2017,3.5,Jaipur
Hyundai,Not Available,LPG,5,64829.0,First Owner,1086,Manual,19.2,68.05,13,Jan,2012,2.5,Hyderabad
Maruti,Comprehensive,Diesel,5,53500.0,First Owner,1248,Manual,21.1,73.9,14,Aug,2014,4.25,Mumbai
Toyota,Third Party,Petrol,5,18231.0,Second Owner,1496,Manual,17.1,105.5,15,Jun,2018,9.3,Bangalore
Hyundai,Third Party,Petrol,5,21408.0,Second Owner,814,Manual,21.1,55.2,16,Jun,2014,3.02,Bangalore
Maruti,Others,Petrol,5,25000.0,First Owner,998,Automatic,23.1,67.04,16,May,2016,4.45,Mumbai
Others,Not Available,Petrol,7,53608.0,Second Owner,1198,Manual,19.44,67.0,16,Jan,2017,2.35,Ahmedabad
Mercedes-Benz,Third Party,Petrol,5,61000.0,Second Owner,1991,Automatic,15.04,183.0,17,Apr,2016,21.0,Mumbai
Ford,Comprehensive,Diesel,5,95607.0,First Owner,1399,Manual,17.8,67.0,14,Jul,2012,2.28,Jaipur
Hyundai,Third Party,Diesel,5,63000.0,First Owner,1120,Manual,24.0,70.0,14,Aug,2015,5.45,Hyderabad
Hyundai,Comprehensive,Diesel,5,40000.0,First Owner,1396,Manual,22.54,88.73,16,Sept,2018,7.9,Bangalore
Others,Third Party,Diesel,5,34000.0,First Owner,2179,Automatic,16.36,187.7,20,Feb,2016,23.93,Mumbai
Maruti,Third Party,Petrol,5,50000.0,First Owner,1196,Manual,15.37,73.0,16,Jun,2018,4.01,Agra
Mahindra,Comprehensive,Diesel,5,31058.0,First Owner,1497,Manual,20.0,115.0,16,Jun,2019,8.65,Delhi
Others,Not Available,Diesel,5,63249.0,First Owner,936,Manual,25.44,57.6,14,Jun,2013,1.3,Jaipur
Maruti,Not Available,Petrol,5,41423.0,First Owner,1197,Manual,17.5,85.8,14,May,2012,4.0,Hyderabad
Others,Comprehensive,Petrol,5,18000.0,First Owner,1353,Manual,16.5,138.08,17,Jan,2022,14.69,Kolkata
Others,Comprehensive,Diesel,5,105423.0,Second Owner,1968,Automatic,16.55,147.51,16,Mar,2011,8.28,Jaipur
Maruti,Comprehensive,Petrol,5,5200.0,First Owner,1197,Manual,22.38,88.5,16,Jan,2021,5.98,Mumbai
Honda,Comprehensive,Petrol,5,80000.0,Second Owner,1497,Automatic,16.8,101.59817658967516,15,Jun,2018,2.6,Pune
Maruti,Third Party,Petrol,5,52000.0,Second Owner,1373,Manual,20.73,91.1,15,Mar,2014,4.99,Mumbai
Mercedes-Benz,Third Party,Diesel,5,30536.0,First Owner,2143,Automatic,17.9,136.0,18,Dec,2015,16.25,Delhi
Maruti,Third Party,Petrol,5,80000.0,Second Owner,998,Manual,20.51,67.04,16,Jun,2018,3.35,Ahmedabad
Toyota,Third Party,Petrol,5,44000.0,First Owner,1496,Manual,17.6,88.73,15,Feb,2012,2.75,Mumbai
Mercedes-Benz,Third Party,Diesel,7,35000.0,Second Owner,2987,Automatic,11.0,258.0,20,Aug,2018,65.0,Mumbai
Maruti,Third Party,Petrol,5,40000.0,Second Owner,998,Manual,20.92,67.1,13,Jun,2018,2.6,Hyderabad
Maruti,Third Party,CNG,5,36141.0,First Owner,998,Manual,32.52,58.33,16,Jun,2020,5.68,Delhi
Mahindra,Third Party,Diesel,5,180000.0,First Owner,1461,Manual,20.8,65.0,14,Jun,2018,2.1,Ahmedabad
Hyundai,Third Party,Petrol,5,47088.0,Second Owner,1197,Manual,19.1,82.0,16,Jun,2015,4.6,Bangalore
Maruti,Third Party,Petrol,5,20907.0,First Owner,1197,Manual,21.21,81.8,16,Jun,2019,7.14,Delhi
Honda,Third Party,Petrol,5,2000.0,First Owner,1199,Manual,18.6,88.76,16,Jun,2018,6.5,Kolkata
Hyundai,Third Party,Petrol,5,31409.0,Second Owner,1086,Automatic,20.3,68.0,16,Jun,2019,5.27,Hyderabad
Hyundai,Third Party,Petrol,5,27242.0,First Owner,1197,Manual,20.36,78.9,13,Jan,2011,3.49,Bangalore
Hyundai,Comprehensive,Diesel,5,53000.0,First Owner,1120,Manual,24.4,71.0,16,Jun,2014,2.69,Kolkata
Mahindra,Third Party,Diesel,7,67477.0,Second Owner,2179,Automatic,16.0,140.0,17,Jun,2016,9.98,Mumbai
Renault,Third Party,Petrol,5,32858.0,First Owner,1498,Manual,14.19,104.5,16,Jun,2017,6.74,Delhi
Hyundai,Comprehensive,CNG,5,18937.0,Second Owner,1086,Manual,30.48,59.17,16,Jun,2020,5.05,Delhi
Hyundai,Not Available,Petrol,5,54393.0,Second Owner,1086,Manual,19.81,68.05,13,Dec,2012,2.5,Jaipur
Others,Comprehensive,Diesel,5,54000.0,Second Owner,1998,Automatic,14.39,163.7,16,Feb,2014,6.5,Bangalore
Maruti,Third Party,Diesel,5,115243.0,First Owner,1248,Manual,28.09,88.5,16,Apr,2017,5.03,Delhi
Skoda,Third Party,Petrol,5,38929.0,First Owner,1598,Manual,14.3,103.2,16,Oct,2018,9.85,Bangalore
Tata,Comprehensive,Diesel,5,11452.0,First Owner,1956,Automatic,14.6,167.67,17,Feb,2022,22.51,Ahmedabad
Maruti,Comprehensive,Petrol,5,48123.0,First Owner,1197,Manual,21.21,81.8,16,Jun,2018,6.35,Jaipur
Maruti,Not Available,CNG,5,79111.0,Second Owner,998,Manual,26.6,58.16,16,Apr,2017,3.48,Ahmedabad
Volkswagen,Not Available,Diesel,5,89136.0,Third or More Owners,1199,Manual,22.07,73.9,14,Nov,2011,2.5,Jaipur
Others,Third Party,Petrol,5,41505.0,Second Owner,999,Manual,22.5,67.0,16,Feb,2018,1.6,Jaipur
Maruti,Third Party,Petrol,5,6775.0,First Owner,1462,Automatic,20.04,103.25,15,Jun,2021,10.63,Bangalore
Hyundai,Third Party,Petrol,5,50328.0,First Owner,1197,Manual,18.9,81.86,16,Aug,2017,4.5,Ahmedabad
Ford,Comprehensive,Diesel,5,39814.0,First Owner,1498,Manual,23.0,98.96,16,Jun,2019,8.01,Delhi
Renault,Not Available,Diesel,5,58329.21075115699,First Owner,1461,Manual,20.45,83.8,16,Mar,2014,4.75,Jaipur
Maruti,Not Available,Diesel,5,137593.0,Second Owner,1248,Manual,23.4,74.0,14,Jan,2015,4.2,Ahmedabad
Others,Not Available,Diesel,5,113117.0,Second Owner,1998,Manual,17.3,163.7,16,Jul,2014,4.0,Jaipur
Others,Third Party,Diesel,5,84000.0,First Owner,1968,Automatic,15.73,174.33,16,Jan,2013,8.9,Delhi
Tata,Third Party,Petrol,5,10138.0,First Owner,1199,Manual,17.33,118.35,16,Aug,2022,8.0,Pune
Volkswagen,Others,Diesel,5,50000.0,Second Owner,1199,Manual,22.07,73.9,15,Jun,2018,2.6,Ahmedabad
Ford,Third Party,Diesel,5,120000.0,First Owner,1498,Manual,22.77,98.59,16,Jun,2018,6.0,Pune
Maruti,Comprehensive,Petrol,5,98350.0,Second Owner,796,Manual,19.7,46.3,12,Jun,2018,1.35,Hyderabad
Mahindra,Comprehensive,Diesel,7,75652.0,First Owner,1497,Manual,17.3,121.0,17,Jun,2018,12.4,Bangalore
Mercedes-Benz,Comprehensive,Diesel,5,31466.0,First Owner,1950,Automatic,12.6,194.0,17,Oct,2018,37.3,Hyderabad
Honda,Comprehensive,Petrol,5,34270.0,First Owner,1198,Automatic,15.5,86.7,14,Apr,2015,5.2,Bangalore
Hyundai,Comprehensive,Diesel,5,50000.0,First Owner,1582,Manual,23.9,126.2,16,Oct,2017,8.75,Ahmedabad
Maruti,Third Party,Diesel,5,34477.0,First Owner,1248,Automatic,24.3,88.5,16,Jun,2018,9.49,Delhi
Maruti,Third Party,Petrol,5,35858.0,First Owner,998,Manual,21.1,100.0,16,Jun,2017,6.18,Pune
Skoda,Comprehensive,Diesel,5,88000.0,Second Owner,1968,Automatic,17.2,138.1,16,Dec,2011,4.99,Pune
Renault,Comprehensive,Petrol,5,3990.0,First Owner,999,Automatic,22.0,67.0,16,Jul,2020,5.25,Jaipur
Volkswagen,Not Available,Petrol,5,144882.0,Second Owner,1598,Manual,15.04,103.6,15,May,2011,2.5,Jaipur
Mahindra,Third Party,Diesel,7,30000.0,First Owner,2179,Manual,15.1,155.0,17,Jun,2018,15.0,Ahmedabad
Toyota,Not Available,Diesel,8,128746.0,First Owner,2494,Manual,12.99,100.0,15,May,2012,7.5,Ahmedabad
Maruti,Comprehensive,Petrol,5,31000.0,First Owner,1197,Manual,21.01,81.8,16,May,2018,6.41,Mumbai
Maruti,Comprehensive,Diesel,5,123736.0,First Owner,1248,Manual,28.09,88.5,15,Jun,2016,6.33,Bangalore
Maruti,Comprehensive,CNG,7,72000.0,Second Owner,1462,Manual,26.11,86.63,16,Nov,2013,5.75,Mumbai
Hyundai,Comprehensive,Petrol,5,15000.0,First Owner,1591,Automatic,14.8,121.3,17,Mar,2020,15.9,Delhi
Maruti,Third Party,Petrol,5,83749.0,First Owner,796,Manual,22.74,47.3,16,Jun,2016,2.87,Hyderabad
Toyota,Third Party,Diesel,7,49248.0,First Owner,2755,Automatic,11.36,171.5,17,Jun,2019,20.15,Delhi
Maruti,Third Party,Petrol,5,28352.0,Second Owner,998,Manual,20.51,67.04,16,Jun,2016,3.47,Kolkata
Hyundai,Comprehensive,Petrol,5,13832.0,First Owner,1197,Manual,18.9,81.86,16,Jun,2017,4.94,Mumbai
Mahindra,Third Party,Diesel,7,43981.0,First Owner,1997,Manual,16.0,140.0,17,Jun,2015,11.09,Bangalore
Maruti,Comprehensive,Diesel,5,135083.0,Third or More Owners,1248,Manual,23.4,74.0,14,Jul,2013,3.7,Jaipur
Maruti,Third Party,Petrol,5,23447.0,First Owner,1197,Manual,21.01,81.8,16,Jun,2020,7.77,Delhi
Ford,Third Party,Petrol,5,53920.0,First Owner,1194,Manual,19.0,94.68,15,Jun,2019,6.21,Hyderabad
Maruti,Third Party,Petrol,5,35465.0,Second Owner,998,Manual,23.95,67.05,16,Jun,2014,2.78,Hyderabad
Hyundai,Comprehensive,Petrol,5,19158.0,First Owner,1497,Manual,17.7,113.18,16,Jun,2021,13.45,Delhi
Tata,Not Available,Petrol,5,50374.0,First Owner,1199,Manual,23.84,84.0,14,Jan,2018,4.8,Bangalore
Maruti,Comprehensive,CNG,5,31711.0,First Owner,998,Manual,26.6,58.16,16,Jun,2017,4.63,Pune
Hyundai,Third Party,Petrol,5,43305.0,First Owner,1197,Manual,20.7,81.86,14,Jun,2021,6.62,Bangalore
