Brand,Insurance Validity,Fuel Type,Seats,Kms Driven,Ownership,Engine Displacement (in cc),Transmission,Mileage (in kmpl),Max Power (in bhp),Wheel Size,Registration Month,Registration Year,Price (in lacs),City
Maruti,Third Party,Petrol,5.0,16007.0,First Owner,1462.0,Manual,18.55,103.25,,Jun,2020.0,8.58,Jaipur
Skoda,Third Party insurance,Diesel,5.0,56000.0,Second Owner,1968.0,Automatic,20.0,138.1,16,Feb,2013.0,5.25,Mumbai
Maruti,Third Party,Diesel,5.0,88994.0,First Owner,1248.0,Manual,24.3,88.5,16,Jun,2016.0,7.15,Mumbai
Maruti,Third Party,Diesel,5.0,138951.0,First Owner,1248.0,Manual,23.4,74.0,14,May,2014.0,2.75,Delhi
Hyundai,Comprehensive,Petrol,5.0,40945.0,First Owner,1197.0,Manual,18.9,82.0,,Jun,2015.0,4.91,Bangalore
Toyota,Third Party insurance,Petrol,5.0,75000.0,First Owner,1798.0,Manual,14.53,138.1,15,Jan,2012.0,3.9,Mumbai
Hyundai,Not Available,Petrol,5.0,38955.0,First Owner,998.0,Manual,18.0,118.35,16,May,2021.0,10.0,Kolkata
Datsun,Not Available,Petrol,5.0,45615.0,Second Owner,799.0,Manual,20.71,53.64,,Nov,2020.0,3.8,Hyderabad
Honda,Third Party insurance,Petrol,5.0,64853.0,First Owner,1198.0,Manual,18.5,86.8,14,Feb,2018.0,4.9,Hyderabad
Hyundai,Comprehensive,Diesel,5.0,42200.0,Second Owner,1582.0,Automatic,18.23,126.2,16,Sept,2017.0,9.45,Mumbai
Hyundai,Third Party,Petrol,5.0,20941.0,Second Owner,1197.0,Manual,18.6,81.83,16,Jun,2017.0,6.64,Bangalore
Hyundai,Third Party insurance,Petrol,5.0,90000.0,Second Owner,1197.0,Manual,17.19,81.86,16,,,6.1,Hyderabad
Ford,Third Party,Diesel,5.0,88807.0,First Owner,1498.0,Manual,23.0,98.96,16,Jun,2017.0,6.77,Ahmedabad
Renault,Third Party,Petrol,5.0,12981.0,First Owner,999.0,Automatic,22.0,67.0,,Jun,2020.0,4.63,Delhi
Maruti,Comprehensive,Diesel,5.0,74500.0,Second Owner,1248.0,Manual,17.8,75.0,14,Aug,2009.0,2.5,Mumbai
MG,Comprehensive,Petrol,5.0,31106.0,Second Owner,1451.0,Manual,14.16,141.0,R17,Jun,2020.0,12.99,Bangalore
Ford,Third Party,Petrol,5.0,31103.0,First Owner,1194.0,Manual,19.4,94.93,15,Jun,2019.0,6.09,Mumbai
Hyundai,Comprehensive,Petrol,5.0,86165.0,First Owner,1197.0,Manual,20.36,78.9,13,Jan,2010.0,1.37,Delhi
Maruti,Third Party,Petrol,5.0,61087.0,First Owner,1197.0,Manual,21.21,81.8,,Jun,2020.0,6.0,Jaipur
Hyundai,Comprehensive,Petrol,5.0,5273.0,First Owner,1197.0,Manual,20.7,81.86,15,Jun,2022.0,6.95,Kolkata
Toyota,Third Party insurance,Diesel,8.0,33000.0,First Owner,2393.0,Manual,12.0,148.0,R16,Aug,2022.0,24.5,Hyderabad
Maruti,Third Party,Petrol,5.0,62085.0,First Owner,998.0,Manual,20.51,67.04,,Jun,2018.0,4.46,Bangalore
Mahindra,Comprehensive,Diesel,7.0,85214.0,First Owner,2179.0,Manual,15.4,120.0,17,Apr,2015.0,9.25,Delhi
Mahindra,Third Party,Diesel,7.0,168802.0,First Owner,2179.0,Manual,12.05,120.0,16,Jan,2013.0,10.0,Jaipur
Hyundai,Not Available,Diesel,5.0,79926.0,First Owner,1396.0,Manual,21.9,88.8,14,Mar,2014.0,3.87,Ahmedabad
Jeep,Not Available,Diesel,5.0,63951.0,Second Owner,1956.0,Manual,17.1,170.0,17,Nov,2017.0,10.1,Ahmedabad
Hyundai,Third Party insurance,Petrol,5.0,117000.0,Second Owner,1086.0,Manual,17.0,,13,,,0.9,Hyderabad
Hyundai,Third Party,Petrol,5.0,31577.0,Second Owner,1591.0,Automatic,17.0,121.3,16,Jun,2018.0,9.74,Pune
Maruti,Comprehensive,Petrol,5.0,29000.0,First Owner,1196.0,Manual,15.37,73.0,,Aug,2014.0,2.51,Kolkata
Maruti,Third Party,Petrol,5.0,38751.0,First Owner,1197.0,Manual,20.4,81.8,,Jun,2017.0,6.0,Hyderabad
Maruti,Third Party,Petrol,5.0,18000.0,First Owner,796.0,Manual,22.05,47.33,,Nov,2021.0,4.45,Mumbai
Ford,Comprehensive,Diesel,5.0,72000.0,First Owner,1498.0,Manual,21.7,98.96,R16,Feb,2018.0,9.75,Bangalore
Maruti,Not Available,Petrol,5.0,57861.0,First Owner,796.0,Manual,22.74,47.3,,Jul,2014.0,2.2,Ahmedabad
MG,Third Party,Diesel,5.0,92886.0,First Owner,1956.0,Manual,17.41,167.68,R17,Jun,2019.0,14.46,Ahmedabad
Tata,Comprehensive,Diesel,5.0,37272.0,First Owner,1497.0,Automatic,21.5,108.5,16,Jun,2018.0,10.99,Bangalore
Maruti,Third Party,Diesel,5.0,109189.0,First Owner,1248.0,Manual,23.4,74.0,14,Feb,2013.0,2.5,Ahmedabad
Honda,Comprehensive,Petrol,5.0,74481.0,Third Owner,1497.0,Manual,17.4,117.3,15,Mar,2015.0,5.75,Bangalore
Hyundai,Third Party insurance,Diesel,5.0,89000.0,First Owner,1396.0,Manual,21.9,88.8,14,Apr,2014.0,4.3,Mumbai
Hyundai,Third Party insurance,Petrol,5.0,1500.0,First Owner,1197.0,Automatic,20.7,81.86,,,,6.9,Hyderabad
Maruti,Comprehensive,Petrol,5.0,20840.0,Second Owner,1197.0,Automatic,21.21,81.8,,Jun,2018.0,6.84,Bangalore
Honda,Comprehensive,Petrol,5.0,7460.0,First Owner,1199.0,Manual,18.6,88.76,R15,Mar,2020.0,7.0,Jaipur
Maruti,Third Party,Petrol,5.0,31236.0,Second Owner,998.0,Manual,20.51,67.04,,Jun,2014.0,3.21,Kolkata
Hyundai,Comprehensive,Petrol,5.0,50532.0,First Owner,1197.0,Manual,18.9,82.0,,Jun,2016.0,4.39,Pune
Tata,Not Available,Petrol,5.0,29008.0,First Owner,1193.0,Manual,17.57,88.7,15,Oct,2014.0,3.3,Mumbai
Land,Comprehensive,Petrol,7.0,33004.0,First Owner,1997.0,Automatic,12.81,237.36,18,Dec,2019.0,40.5,Kolkata
Hyundai,Third Party,Petrol,5.0,22190.0,First Owner,1197.0,Manual,17.19,81.86,16,Jun,2017.0,6.98,Bangalore
Renault,Third Party,Petrol,5.0,27076.0,Second Owner,1498.0,Automatic,14.99,104.5,,Jun,2018.0,8.09,Hyderabad
Honda,Third Party,Petrol,5.0,26955.0,Second Owner,1199.0,Manual,17.5,88.7,16,Jun,2018.0,7.76,Hyderabad
Maruti,Comprehensive,CNG,7.0,72000.0,First Owner,1462.0,Manual,26.11,86.63,,Sept,2013.0,5.55,Mumbai
Maruti,Third Party insurance,Diesel,5.0,89000.0,First Owner,1498.0,Manual,26.82,93.87,16,Aug,2019.0,9.5,Hyderabad
Toyota,Third Party,Petrol,5.0,22887.0,First Owner,1496.0,Automatic,17.8,105.5,15,Jun,2018.0,10.09,Bangalore
Mahindra,Third Party,Diesel,8.0,26000.0,First Owner,1497.0,Manual,17.3,120.96,,Dec,2020.0,8.99,Kolkata
Skoda,Comprehensive,Petrol,5.0,38000.0,First Owner,1798.0,Automatic,14.67,177.46,17,Apr,2018.0,22.9,Delhi
Hyundai,Third Party insurance,Petrol,5.0,100000.0,First Owner,1197.0,Automatic,19.2,,13,,,3.2,Hyderabad
Tata,Comprehensive,Petrol,5.0,17406.0,First Owner,1199.0,Manual,23.84,84.0,14,Jun,2018.0,5.71,Bangalore
Toyota,Third Party insurance,Diesel,7.0,103000.0,First Owner,2755.0,Automatic,11.36,171.5,17,Jul,2018.0,18.94,Mumbai
Audi,Comprehensive,Petrol,5.0,28000.0,First Owner,2995.0,Automatic,9.8,335.25,19,Mar,2022.0,1.01,Jaipur
Maruti,Comprehensive,Diesel,5.0,25648.0,Second Owner,1248.0,Manual,24.3,88.5,16,Jun,2017.0,9.89,Bangalore
Nissan,Not Available,Petrol,5.0,39169.0,First Owner,1498.0,Manual,16.95,97.7,14,Jul,2013.0,2.5,Kolkata
Hyundai,Third Party,Diesel,5.0,84382.0,First Owner,1396.0,Manual,21.19,88.73,16,Jun,2017.0,7.06,Hyderabad
BMW,Comprehensive,Diesel,5.0,49059.0,First Owner,1995.0,Automatic,20.37,187.74,R18,Jan,2019.0,39.5,Mumbai
Maruti,Third Party,Petrol,5.0,62321.0,Second Owner,1197.0,Manual,20.89,81.8,,Jun,2017.0,4.64,Ahmedabad
Honda,Comprehensive,Petrol,5.0,47000.0,First Owner,1198.0,Manual,19.4,86.8,,Aug,2012.0,2.3,Kolkata
Tata,Comprehensive,Diesel,5.0,21000.0,First Owner,1497.0,Manual,23.64,88.77,16,,,8.7,Hyderabad
Hyundai,Third Party,Petrol,5.0,65365.0,First Owner,1197.0,Manual,18.6,81.83,,Jun,2014.0,4.42,Delhi
Hyundai,Comprehensive,Petrol,5.0,31849.0,First Owner,1591.0,Manual,17.0,121.3,16,Jun,2018.0,8.52,Mumbai
Renault,Third Party,Petrol,5.0,14475.0,First Owner,999.0,Automatic,18.24,98.63,16,Jun,2021.0,10.08,Bangalore
Hyundai,Third Party insurance,Petrol,5.0,70000.0,Second Owner,1197.0,Manual,18.5,80.0,14,Jun,2010.0,2.75,Mumbai
Hyundai,Comprehensive,Petrol,5.0,41296.0,First Owner,1197.0,Manual,18.9,81.86,14,Jun,2019.0,6.34,Bangalore
MG,Zero Dep,Petrol,6.0,27239.0,First Owner,1451.0,Automatic,11.67,141.0,R18,Nov,2020.0,15.6,Jaipur
Maruti,Third Party,Petrol,5.0,63496.0,Second Owner,796.0,Manual,22.74,47.3,,Jun,2016.0,2.73,Bangalore
Toyota,Comprehensive,Diesel,7.0,44972.0,First Owner,2393.0,Manual,13.68,147.8,17,Oct,2019.0,25.0,Hyderabad
Audi,Third Party insurance,Diesel,7.0,37000.0,First Owner,2967.0,Automatic,12.07,241.4,18,Feb,2015.0,25.8,Agra
Maruti,Third Party insurance,Petrol,5.0,32080.0,First Owner,1197.0,Manual,20.89,81.8,15,Mar,2021.0,5.45,Ahmedabad
Mahindra,Third Party insurance,Diesel,7.0,120000.0,First Owner,1997.0,Manual,15.4,120.0,17,,,6.5,Agra
Ford,Not Available,Petrol,5.0,70556.0,First Owner,1196.0,Manual,18.16,86.8,14,Jun,2018.0,5.0,Jaipur
Maruti,Third Party,Petrol,5.0,116894.0,Second Owner,1061.0,Manual,17.3,,13,Feb,2005.0,0.8,Jaipur
Volkswagen,Not Available,Petrol,5.0,49168.0,Fifth Owner,1198.0,Manual,16.47,74.0,,Mar,2015.0,3.75,Bangalore
Maruti,Third Party,Petrol,5.0,73059.0,Second Owner,998.0,Manual,18.9,67.1,14,Jun,2012.0,2.99,Pune
Hyundai,Comprehensive,Petrol,5.0,42371.0,First Owner,1086.0,Manual,19.81,68.05,,Jul,2016.0,4.4,Bangalore
Volvo,Third Party insurance,Diesel,5.0,65000.0,First Owner,1985.0,Automatic,18.5,163.0,17,Jun,2012.0,12.5,Hyderabad
Renault,Third Party,Petrol,5.0,31150.0,First Owner,1498.0,Automatic,14.99,104.5,,Jun,2018.0,9.74,Bangalore
Toyota,Not Available,Diesel,7.0,51698.0,First Owner,2755.0,Automatic,11.36,171.5,16,Apr,2018.0,15.25,Delhi
Hyundai,Not Available,Petrol,5.0,40499.0,First Owner,1591.0,Manual,17.0,121.3,16,Feb,2019.0,8.81,Ahmedabad
Tata,Third Party,Diesel,5.0,10100.0,First Owner,1956.0,Manual,16.35,167.67,17,Jun,2022.0,20.77,Jaipur
Maruti,Comprehensive,Petrol,5.0,13950.0,First Owner,1197.0,Manual,21.21,81.8,,Jun,2019.0,5.52,Delhi
Hyundai,Comprehensive,Petrol,5.0,46545.0,First Owner,1591.0,Manual,13.0,121.3,17,Jun,2017.0,10.5,Hyderabad
Audi,Comprehensive,Petrol,5.0,11000.0,First Owner,2995.0,Automatic,12.28,348.66,18,Nov,2018.0,61.5,Mumbai
Honda,Third Party,Petrol,5.0,55120.0,Second Owner,1198.0,Automatic,16.5,86.8,14,Jun,2013.0,3.35,Mumbai
Volvo,Not Available,Diesel,5.0,59218.0,Second Owner,1969.0,Automatic,27.03,190.0,18,May,2017.0,15.0,Ahmedabad
Tata,Third Party,Diesel,5.0,15931.0,First Owner,1497.0,Manual,23.64,88.77,16,Jun,2021.0,9.96,Bangalore
Renault,Zero Dep,Diesel,5.0,73556.0,First Owner,1461.0,Manual,19.6,108.45,16,Jun,2016.0,8.13,Bangalore
Maruti,Third Party,Petrol,5.0,53605.0,First Owner,796.0,Manual,24.7,47.3,,Jun,2018.0,3.16,Delhi
BMW,Third Party insurance,Diesel,5.0,80000.0,First Owner,2993.0,Automatic,16.2,258.0,17,,,11.0,Bangalore
Nissan,Third Party,Petrol,5.0,8857.0,First Owner,999.0,Manual,18.75,71.02,16,Jun,2021.0,9.53,Hyderabad
Maruti,Not Available,Petrol,5.0,41547.0,First Owner,1197.0,Manual,21.4,83.1,,Mar,2017.0,6.5,Ahmedabad
Maruti,Comprehensive,Petrol,5.0,68525.0,First Owner,1197.0,Manual,18.6,85.8,15,Jun,2014.0,4.46,Delhi
Tata,Third Party,Diesel,5.0,64840.0,First Owner,1248.0,Manual,18.0,75.0,14,Jul,2011.0,1.76,Ahmedabad
Maruti,Third Party insurance,Diesel,5.0,120000.0,Third Owner,1248.0,Manual,23.4,74.0,14,,,4.3,Jaipur
Maruti,Comprehensive,Petrol,5.0,41346.0,First Owner,1197.0,Manual,20.89,81.8,,Jun,2019.0,5.1,Mumbai
Hyundai,Comprehensive,Petrol,5.0,118795.0,Second Owner,1591.0,Automatic,13.0,121.3,17,Jan,2017.0,7.0,Delhi
Maruti,Comprehensive,Petrol,5.0,49855.0,First Owner,998.0,Manual,20.51,67.04,,Jun,2018.0,4.83,Hyderabad
Hyundai,Third Party,Petrol,5.0,71624.0,Second Owner,1197.0,Manual,18.6,81.83,,Jun,2015.0,5.42,Bangalore
Maruti,Third Party insurance,Petrol,5.0,70000.0,Second Owner,796.0,Manual,24.7,47.3,,Mar,2017.0,2.5,Delhi
Kia,Comprehensive,Petrol,5.0,29000.0,First Owner,1353.0,Automatic,16.5,138.08,17,Aug,2020.0,14.25,Kolkata
Mahindra,Third Party insurance,Petrol,5.0,19000.0,First Owner,1197.0,Automatic,16.5,108.62,16,May,2021.0,14.2,Bangalore
Mercedes-Benz,Comprehensive,Diesel,5.0,28872.0,First Owner,2143.0,Automatic,17.9,167.6,18,Sept,2020.0,48.9,Delhi
Volkswagen,Not Available,Petrol,5.0,38033.0,First Owner,999.0,Manual,18.78,75.0,16,Apr,2018.0,6.0,Jaipur
Audi,Comprehensive,Diesel,7.0,50123.0,Second Owner,2967.0,Automatic,12.07,241.4,18,Oct,2014.0,21.5,Delhi
Hyundai,Third Party insurance,Petrol,5.0,75000.0,Second Owner,1197.0,Manual,18.5,82.85,14,May,2013.0,4.45,Mumbai
Maruti,Not Available,Petrol,5.0,61217.0,First Owner,1197.0,Manual,21.1,85.8,14,Dec,2009.0,1.0,Kolkata
Maruti,Third Party,CNG,5.0,42471.0,Second Owner,998.0,Manual,32.52,58.33,,Mar,2021.0,5.0,Ahmedabad
Tata,Individual,Diesel,5.0,100000.0,First Owner,1497.0,Manual,21.5,108.5,,,,6.65,Hyderabad
Skoda,Third Party,Petrol,5.0,92552.0,First Owner,1798.0,Automatic,15.1,177.0,16,Jun,2016.0,12.17,Bangalore
Mercedes-Benz,Third Party insurance,Diesel,5.0,57600.0,First Owner,2143.0,Automatic,17.9,201.15,19,Feb,2018.0,50.75,Mumbai
Hyundai,Third Party,Petrol,5.0,86710.0,First Owner,1197.0,Manual,18.5,82.9,14,Jun,2012.0,3.49,Ahmedabad
Renault,Third Party,Diesel,5.0,59589.0,Second Owner,1461.0,Manual,19.87,83.8,16,Jun,2017.0,8.56,Bangalore
Jeep,Comprehensive,Diesel,5.0,11595.0,First Owner,1956.0,Automatic,15.3,167.67,18,Apr,2022.0,34.95,Mumbai
Hyundai,Third Party insurance,Petrol,5.0,16000.0,First Owner,1197.0,Automatic,18.9,82.0,,Aug,2016.0,6.25,Hyderabad
BMW,Comprehensive,Diesel,5.0,82000.0,Second Owner,1995.0,Automatic,18.88,184.0,17,Jul,2015.0,17.9,Delhi
Renault,Comprehensive,Petrol,5.0,74382.0,Second Owner,1498.0,Automatic,14.99,104.5,,Jun,2018.0,6.98,Delhi
Maruti,Comprehensive,Petrol,7.0,80041.0,First Owner,1462.0,Manual,19.01,103.26,,Mar,2019.0,8.05,Kolkata
Hyundai,Zero Dep,Petrol,5.0,13375.0,First Owner,1353.0,Automatic,,138.12,17,Jun,2020.0,18.75,Bangalore
Maruti,Comprehensive,CNG,4.0,19047.0,First Owner,998.0,Manual,31.2,58.33,,Jun,2021.0,4.98,Delhi
Hyundai,Third Party,Petrol,5.0,42000.0,First Owner,1197.0,Manual,17.19,81.86,16,May,2017.0,6.95,Bangalore
Hyundai,Comprehensive,Diesel,5.0,103142.0,Second Owner,1582.0,Manual,22.7,126.24,16,Nov,2012.0,3.9,Jaipur
Tata,Comprehensive,Diesel,5.0,50000.0,First Owner,1956.0,Manual,16.35,167.67,17,Apr,2022.0,17.9,Ahmedabad
Maruti,Comprehensive,Diesel,5.0,82607.0,First Owner,1248.0,Manual,24.3,88.5,,Jun,2016.0,7.54,Bangalore
Hyundai,Third Party,Petrol,5.0,45244.0,Second Owner,1197.0,Manual,18.6,81.83,,Jun,2016.0,6.28,Bangalore
Renault,Third Party,Petrol,5.0,27747.0,First Owner,999.0,Manual,20.5,98.63,16,Jun,2021.0,9.3,Bangalore
Maruti,Third Party insurance,Diesel,7.0,41000.0,First Owner,1248.0,Manual,24.52,88.5,,Nov,2017.0,6.0,Kolkata
Volkswagen,Third Party,Petrol,5.0,32793.0,First Owner,999.0,Automatic,16.35,108.62,16,Jun,2020.0,11.59,Hyderabad
Honda,Third Party,Diesel,5.0,61930.0,Second Owner,1498.0,Manual,25.8,98.6,,Sept,2015.0,3.5,Ahmedabad
MG,Comprehensive,Diesel,5.0,48912.0,First Owner,1956.0,Manual,,167.68,R17,Jan,2021.0,16.5,Hyderabad
Maruti,Third Party insurance,CNG,5.0,58000.0,First Owner,998.0,Manual,26.6,58.16,,,,2.85,Mumbai
Toyota,Third Party,Diesel,7.0,59000.0,First Owner,2982.0,Automatic,12.55,168.5,17,Apr,2016.0,21.95,Mumbai
Volkswagen,Third Party insurance,Diesel,5.0,67000.0,First Owner,1968.0,Automatic,16.65,141.0,18,Oct,2018.0,28.45,Bangalore
Toyota,Not Available,Diesel,7.0,76890.0,First Owner,2755.0,Automatic,11.36,171.5,17,Aug,2017.0,15.8,Delhi
BMW,Comprehensive,Diesel,5.0,11000.0,First Owner,1995.0,Automatic,18.64,187.74,R17,Aug,2021.0,40.5,Mumbai
Mahindra,Third Party,Diesel,7.0,93636.0,First Owner,2179.0,Manual,15.1,140.0,,Jun,2014.0,8.88,Bangalore
Maruti,Third Party,Petrol,5.0,30322.0,Second Owner,1197.0,Manual,21.21,81.8,15,Jul,2019.0,5.0,Kolkata
Maruti,Comprehensive,Diesel,5.0,87000.0,Second Owner,1248.0,Manual,24.3,88.5,16,Jul,2018.0,9.75,Bangalore
MG,Not Available,Diesel,5.0,22043.0,First Owner,1956.0,Manual,17.41,167.68,R17,Aug,2019.0,14.0,Delhi
Maruti,Not Available,Petrol,5.0,35113.0,First Owner,1197.0,Manual,22.0,81.8,,Oct,2019.0,6.5,Jaipur
Renault,Comprehensive,Petrol,5.0,65751.0,First Owner,799.0,Automatic,25.17,53.3,,Jun,2017.0,3.35,Delhi
Maruti,Comprehensive,Diesel,5.0,120231.0,First Owner,1248.0,Manual,25.2,74.0,15,Aug,2015.0,5.0,Hyderabad
Hyundai,Not Available,Petrol,5.0,50066.0,First Owner,1197.0,Manual,18.5,80.0,14,Sept,2010.0,2.65,Mumbai
Hyundai,Third Party insurance,Petrol,5.0,69000.0,First Owner,1197.0,Manual,18.6,81.83,16,Jul,2015.0,5.45,Mumbai
Maruti,Third Party insurance,Petrol,5.0,70000.0,First Owner,796.0,Manual,24.7,47.3,,,,2.03,Kolkata
Hyundai,Zero Dep,Petrol,5.0,35963.0,First Owner,1086.0,Manual,20.3,68.05,,Jun,2020.0,4.57,Bangalore
BMW,Comprehensive,Diesel,5.0,40772.0,First Owner,2993.0,Automatic,17.42,261.49,R18,Jan,2019.0,55.5,Hyderabad
Tata,Third Party insurance,Diesel,5.0,72000.0,First Owner,1248.0,Manual,21.12,88.8,15,,,2.4,Hyderabad
Honda,Third Party,Petrol,5.0,11330.0,First Owner,1199.0,Automatic,19.0,88.76,,Jun,2019.0,7.42,Mumbai
Hyundai,Zero Dep,Petrol,5.0,37450.0,First Owner,1086.0,Manual,17.92,62.1,13,Dec,2014.0,3.0,Ahmedabad
BMW,Comprehensive,Diesel,5.0,47000.0,First Owner,2993.0,Automatic,15.87,308.43,19,Jul,2017.0,65.0,Jaipur
Maruti,Comprehensive,Diesel,5.0,44600.0,First Owner,1248.0,Manual,24.3,88.5,,Oct,2019.0,8.9,Jaipur
Renault,Third Party insurance,Diesel,5.0,67000.0,First Owner,1461.0,Manual,21.64,84.8,15,May,2013.0,2.7,Ahmedabad
Renault,Third Party insurance,Diesel,5.0,80000.0,First Owner,1461.0,Manual,19.87,83.8,,Jul,2015.0,5.4,Hyderabad
Maruti,Third Party,Petrol,5.0,1290.0,First Owner,1197.0,Manual,20.89,81.8,,Jun,2020.0,5.23,Kolkata
Maruti,Third Party,Petrol,5.0,36391.0,First Owner,796.0,Manual,22.05,47.33,,Jun,2019.0,3.85,Hyderabad
Audi,Comprehensive,Petrol,5.0,57000.0,First Owner,1395.0,Automatic,17.84,147.51,17,Oct,2016.0,26.25,Delhi
Maruti,Third Party,Diesel,5.0,89813.0,First Owner,1248.0,Manual,24.3,88.5,16,Jun,2018.0,7.75,Delhi
Hyundai,Third Party insurance,Diesel,5.0,70000.0,Second Owner,1396.0,Manual,21.27,88.76,14,,,2.35,Kolkata
Honda,Comprehensive,Petrol,5.0,50810.0,First Owner,1199.0,Manual,17.5,88.7,16,Jun,2018.0,6.42,Delhi
Ford,Third Party insurance,Petrol,5.0,49700.0,First Owner,1497.0,Manual,17.0,121.36,,Jun,2018.0,6.99,Hyderabad
Maruti,Comprehensive,Diesel,5.0,72000.0,First Owner,1248.0,Automatic,24.3,88.5,16,May,2019.0,11.0,Bangalore
Hyundai,Third Party insurance,Petrol,5.0,84000.0,First Owner,1197.0,Manual,18.5,82.85,14,Jan,2015.0,4.9,Delhi
Honda,Not Available,Petrol,5.0,100085.0,First Owner,1497.0,Manual,16.8,116.3,15,Jan,2013.0,2.83,Jaipur
Maruti,Comprehensive,CNG,5.0,64605.0,First Owner,998.0,Manual,26.6,58.16,,Jun,2016.0,3.92,Mumbai
Maruti,Third Party,Petrol,5.0,56003.0,First Owner,998.0,Manual,20.51,67.04,,Jun,2016.0,3.9,Jaipur
Toyota,Third Party insurance,Diesel,7.0,105000.0,First Owner,2755.0,Automatic,11.36,171.5,17,Apr,2016.0,15.95,Delhi
Honda,Third Party,Petrol,5.0,49000.0,First Owner,2354.0,Automatic,11.7,177.6,16,Apr,2013.0,5.75,Mumbai
Hyundai,Not Available,Diesel,5.0,129676.0,First Owner,1582.0,Manual,19.67,126.2,16,Mar,2017.0,10.0,Jaipur
Datsun,Comprehensive,Petrol,5.0,16867.0,Second Owner,799.0,Manual,22.7,53.64,,Jun,2016.0,2.56,Hyderabad
Hyundai,Not Available,Petrol,5.0,23577.0,First Owner,1197.0,Automatic,16.9,82.0,15,Nov,2015.0,5.0,Hyderabad
Hyundai,Third Party insurance,Petrol,5.0,52613.0,First Owner,1591.0,Manual,13.0,121.3,17,Jan,2018.0,9.49,Mumbai
Maruti,Third Party insurance,Petrol,5.0,50000.0,First Owner,998.0,Manual,21.79,67.05,,May,2017.0,4.0,Jaipur
Maruti,Comprehensive,CNG,5.0,39500.0,Second Owner,998.0,Manual,31.79,58.33,,Dec,2020.0,5.6,Jaipur
Ford,Comprehensive,Petrol,5.0,46179.0,Second Owner,1497.0,Manual,17.0,121.31,16,Jun,2017.0,6.99,Bangalore
Maruti,Not Available,Diesel,5.0,49669.0,First Owner,1248.0,Automatic,24.3,88.5,16,Nov,2018.0,9.25,Bangalore
Toyota,Third Party insurance,Petrol,5.0,100568.0,Second Owner,1798.0,Automatic,14.28,138.03,15,Sept,2015.0,8.25,Mumbai
Volkswagen,Third Party insurance,Diesel,5.0,103331.0,First Owner,1498.0,Automatic,22.15,108.6,15,Aug,2016.0,6.5,Ahmedabad
Maruti,Third Party insurance,Petrol,4.0,80000.0,Second Owner,796.0,Manual,16.1,37.0,,,,0.65,Bangalore
Ford,Not Available,Diesel,5.0,52997.0,First Owner,1498.0,Manual,23.0,98.96,,Jul,2019.0,7.2,Ahmedabad
Maruti,Comprehensive,Petrol,5.0,33827.0,Second Owner,1197.0,Manual,21.4,83.1,16,Jun,2018.0,6.74,Bangalore
Maruti,Third Party,Petrol,5.0,47685.0,First Owner,1462.0,Manual,18.55,103.25,16,Jun,2020.0,10.55,Hyderabad
Maruti,Third Party insurance,Diesel,7.0,180000.0,First Owner,1248.0,Manual,20.77,88.76,,,,5.6,Jaipur
Honda,Comprehensive,Petrol,5.0,35000.0,First Owner,1497.0,Manual,17.8,117.3,15,Apr,2017.0,7.25,Kolkata
Audi,Comprehensive,Diesel,5.0,34569.0,First Owner,1968.0,Automatic,17.11,174.33,17,Dec,2015.0,18.75,Ahmedabad
Honda,Third Party insurance,Petrol,7.0,40000.0,First Owner,1497.0,Manual,15.4,117.3,,,,8.5,Kolkata
Maruti,Third Party insurance,Petrol,5.0,5000.0,First Owner,1197.0,Manual,22.38,88.5,,,,6.9,Kolkata
Hyundai,Comprehensive,Petrol,5.0,41266.0,First Owner,1591.0,Manual,15.29,121.3,,Jul,2016.0,8.75,Ahmedabad
Maruti,Third Party,Petrol,5.0,19034.0,Second Owner,1197.0,Manual,18.6,85.8,14,Jun,2012.0,3.07,Kolkata
Maruti,Comprehensive,Petrol,5.0,33118.0,First Owner,1462.0,Manual,18.55,103.25,,Oct,2021.0,9.5,Hyderabad
Maruti,Zero Dep,Petrol,5.0,24435.0,First Owner,1197.0,Manual,21.4,83.1,,Apr,2018.0,6.0,Ahmedabad
Hyundai,Third Party,Petrol,5.0,33817.0,Third Owner,1591.0,Automatic,13.0,121.3,17,May,2017.0,7.8,Kolkata
Hyundai,Third Party insurance,Petrol,5.0,75000.0,Second Owner,1591.0,Automatic,15.74,121.3,16,Nov,2013.0,4.35,Pune
Honda,Comprehensive,Petrol,5.0,5500.0,First Owner,1498.0,Automatic,18.3,119.35,16,Mar,2022.0,15.9,Mumbai
Hyundai,Comprehensive,Petrol,5.0,51013.0,First Owner,1197.0,Manual,18.5,82.9,14,Jun,2013.0,3.91,Ahmedabad
Honda,Comprehensive,Petrol,5.0,19006.0,First Owner,1497.0,Automatic,17.4,117.6,15,Sept,2019.0,9.11,Kolkata
Toyota,Comprehensive,Petrol,5.0,65000.0,Second Owner,1794.0,Automatic,14.53,138.1,15,Oct,2009.0,2.95,Mumbai
BMW,Comprehensive,Diesel,5.0,58000.0,First Owner,1995.0,Automatic,18.12,190.0,18,Aug,2014.0,19.95,Mumbai
Maruti,Comprehensive,Petrol,5.0,67180.0,Second Owner,998.0,Manual,23.1,67.04,,Jun,2015.0,4.38,Bangalore
Maruti,Third Party,Petrol,5.0,53993.0,First Owner,998.0,Automatic,20.51,67.0,,Jun,2016.0,4.21,Pune
